month_date_yyyymm,county_fips,county_name,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_square_feet,total_listing_count,median_listing_price
201907,01045,"dale, al",183,74.0,34,2,34.0,33.0,1750.0,215,133675.0
201907,01111,"randolph, al",176,107.0,26,0,26.0,17.0,2007.0,193,319000.0
201907,01127,"walker, al",222,81.0,48,0,36.0,6.0,1800.0,225,150000.0
201907,01007,"bibb, al",27,59.0,10,0,0.0,4.0,1709.0,30,162450.0
201907,01029,"cleburne, al",23,63.0,10,0,4.0,7.0,2646.0,29,252400.0
201907,01113,"russell, al",196,52.0,80,2,40.0,3.0,1843.0,199,154225.0
201906,01007,"bibb, al",27,54.0,8,0,4.0,3.0,1763.0,31,167400.0
201906,01031,"coffee, al",312,67.0,108,0,68.0,72.0,1957.0,378,174950.0
201906,01107,"pickens, al",29,83.0,8,0,8.0,1.0,2109.0,29,149500.0
201906,01013,"butler, al",50,121.0,12,0,12.0,5.0,1866.0,55,130000.0
201906,01083,"limestone, al",396,51.0,180,20,92.0,3.0,2450.0,399,275000.0
201906,01131,"wilcox, al",25,124.0,0,0,4.0,3.0,2022.0,28,159900.0
201906,01085,"lowndes, al",26,79.0,4,0,4.0,3.0,2511.0,29,171950.0
201906,01091,"marengo, al",54,130.0,8,0,8.0,1.0,2138.0,55,159000.0
201906,01095,"marshall, al",370,65.0,132,4,104.0,1.0,2374.0,370,239900.0
201906,01019,"cherokee, al",177,86.0,24,0,24.0,5.0,1878.0,182,233900.0
201906,01001,"autauga, al",195,52.0,76,0,52.0,103.0,2292.0,301,220900.0
201906,01089,"madison, al",1170,44.0,868,108,316.0,3.0,2600.0,1172,274900.0
201906,01115,"st. clair, al",385,59.0,180,4,88.0,135.0,1944.0,520,247500.0
201906,01027,"clay, al",43,84.0,8,0,8.0,4.0,1846.0,47,185000.0
201906,01033,"colbert, al",347,67.0,96,0,72.0,1.0,2008.0,348,178000.0
201906,01133,"winston, al",200,87.0,36,0,32.0,1.0,1920.0,201,274999.0
201906,01017,"chambers, al",87,66.0,32,0,8.0,21.0,1739.0,108,119500.0
201906,01081,"lee, al",866,62.0,300,24,156.0,19.0,2366.0,885,293916.0
201906,01077,"lauderdale, al",375,61.0,148,0,92.0,1.0,2150.0,376,212900.0
201906,01105,"perry, al",21,117.0,4,0,0.0,1.0,2126.0,21,109000.0
201906,01079,"lawrence, al",80,57.0,28,0,20.0,1.0,2000.0,81,144400.0
201906,01041,"crenshaw, al",38,129.0,8,0,4.0,1.0,1850.0,39,117450.0
201906,01073,"jefferson, al",2098,50.0,1164,80,640.0,940.0,1765.0,3043,242309.0
201906,01029,"cleburne, al",26,66.0,8,0,12.0,7.0,2632.0,33,249900.0
201906,01035,"conecuh, al",30,112.0,4,0,4.0,1.0,1583.0,31,99900.0
201906,01117,"shelby, al",1123,56.0,564,84,320.0,427.0,2519.0,1544,354900.0
201906,01123,"tallapoosa, al",360,90.0,76,0,64.0,8.0,2000.0,369,333750.0
201906,01025,"clarke, al",50,76.0,12,0,8.0,3.0,1860.0,52,159000.0
201906,01009,"blount, al",177,63.0,72,0,36.0,39.0,1849.0,216,199900.0
201906,01121,"talladega, al",272,75.0,88,0,60.0,59.0,1858.0,326,169950.0
201906,01061,"geneva, al",55,72.0,12,0,12.0,5.0,1778.0,57,133450.0
201906,01087,"macon, al",34,92.0,4,0,4.0,3.0,1579.0,36,70000.0
201906,01111,"randolph, al",165,97.0,28,0,32.0,20.0,2016.0,184,339000.0
201906,01021,"chilton, al",155,69.0,44,0,24.0,29.0,1750.0,183,185950.0
201906,01045,"dale, al",198,67.0,64,0,28.0,25.0,1744.0,220,132900.0
201906,01101,"montgomery, al",1057,65.0,344,4,256.0,253.0,2140.0,1311,203950.0
201906,01051,"elmore, al",386,68.0,164,0,88.0,104.0,2335.0,489,254850.0
201906,01113,"russell, al",204,57.0,100,0,32.0,2.0,1765.0,205,150000.0
201906,01125,"tuscaloosa, al",805,59.0,360,8,132.0,19.0,1795.0,826,239900.0
201906,01005,"barbour, al",161,99.0,32,0,12.0,16.0,2259.0,176,169900.0
201906,01103,"morgan, al",301,51.0,188,4,80.0,3.0,2320.0,302,219000.0
201906,01037,"coosa, al",62,73.0,16,4,8.0,2.0,1755.0,64,229000.0
201906,01047,"dallas, al",172,130.0,20,0,16.0,7.0,1906.0,178,99000.0
201906,01127,"walker, al",225,74.0,44,0,40.0,4.0,1841.0,229,157450.0
201906,01015,"calhoun, al",364,65.0,128,0,68.0,100.0,1702.0,459,133700.0
201906,01055,"etowah, al",397,72.0,116,4,104.0,10.0,2083.0,406,172200.0
201906,01109,"pike, al",150,84.0,28,0,8.0,2.0,1700.0,151,154900.0
201906,01069,"houston, al",467,61.0,148,0,104.0,23.0,2112.0,490,191900.0
201906,01067,"henry, al",133,76.0,28,0,20.0,11.0,1814.0,142,209000.0
201906,01043,"cullman, al",523,77.0,132,4,84.0,59.0,2022.0,580,214900.0
201905,01089,"madison, al",1165,46.0,818,106,326.0,3.0,2596.0,1168,272314.0
201905,01067,"henry, al",125,100.0,30,0,20.0,9.0,1794.0,133,209725.0
201905,01017,"chambers, al",82,67.0,30,0,14.0,20.0,1678.0,102,117725.0
201905,01061,"geneva, al",58,61.0,24,0,6.0,6.0,1739.0,62,119500.0
201905,01037,"coosa, al",58,78.0,10,0,6.0,1.0,1903.0,58,282450.0
201905,01127,"walker, al",228,78.0,64,0,24.0,5.0,1839.0,230,149450.0
201905,01043,"cullman, al",535,75.0,158,4,56.0,59.0,2035.0,590,214900.0
201905,01081,"lee, al",854,59.0,352,14,192.0,17.0,2406.0,871,295097.0
201905,01051,"elmore, al",393,69.0,132,0,104.0,106.0,2346.0,497,255100.0
201905,01085,"lowndes, al",30,61.0,2,0,2.0,3.0,2464.0,33,175925.0
201905,01123,"tallapoosa, al",371,82.0,92,0,66.0,7.0,1920.0,378,321947.0
201905,01125,"tuscaloosa, al",790,61.0,316,12,160.0,16.0,1827.0,805,243925.0
201905,01009,"blount, al",149,70.0,66,0,56.0,42.0,1868.0,191,199950.0
201905,01045,"dale, al",183,92.0,40,0,26.0,34.0,1755.0,213,133650.0
201905,01025,"clarke, al",46,90.0,8,0,6.0,4.0,2097.0,50,176500.0
201905,01073,"jefferson, al",2040,49.0,1188,58,578.0,1093.0,1777.0,3123,239900.0
201905,01095,"marshall, al",370,60.0,136,4,106.0,1.0,2332.0,371,229200.0
201905,01111,"randolph, al",172,76.0,20,0,40.0,18.0,2008.0,187,335975.0
201905,01117,"shelby, al",1053,50.0,578,76,266.0,444.0,2501.0,1497,352625.0
201905,01035,"conecuh, al",28,90.0,8,0,6.0,0.0,1713.0,28,110000.0
201905,01005,"barbour, al",149,88.0,26,2,6.0,19.0,2229.0,167,172450.0
201905,01049,"dekalb, al",180,75.0,64,0,34.0,1.0,1973.0,180,172400.0
201905,01033,"colbert, al",341,67.0,102,0,72.0,1.0,2000.0,342,167488.0
201905,01103,"morgan, al",303,55.0,172,6,86.0,2.0,2286.0,305,202716.0
201905,01001,"autauga, al",186,47.0,92,0,44.0,121.0,2238.0,305,224800.0
201905,01019,"cherokee, al",172,79.0,56,2,26.0,6.0,1865.0,177,228150.0
201905,01069,"houston, al",457,63.0,172,2,92.0,26.0,2101.0,480,183225.0
201905,01055,"etowah, al",396,71.0,122,0,78.0,9.0,2022.0,402,169900.0
201905,01029,"cleburne, al",26,70.0,12,0,2.0,14.0,2237.0,38,244900.0
201905,01087,"macon, al",33,109.0,10,0,2.0,1.0,1590.0,34,68475.0
201905,01047,"dallas, al",170,113.0,22,0,14.0,12.0,1904.0,182,103750.0
201905,01039,"covington, al",215,93.0,38,0,32.0,1.0,1829.0,215,160225.0
201905,01041,"crenshaw, al",37,126.0,2,0,4.0,1.0,1864.0,38,113000.0
201905,01013,"butler, al",51,103.0,12,0,6.0,5.0,1842.0,55,134250.0
201905,01007,"bibb, al",26,47.0,14,0,6.0,1.0,1838.0,28,176100.0
201905,01131,"wilcox, al",28,105.0,0,0,4.0,5.0,1910.0,34,159825.0
201905,01133,"winston, al",200,85.0,32,0,30.0,1.0,1944.0,201,280725.0
201905,01083,"limestone, al",392,46.0,276,38,106.0,1.0,2425.0,393,272425.0
201905,01121,"talladega, al",263,77.0,78,0,50.0,58.0,1899.0,321,169925.0
201905,01109,"pike, al",154,71.0,26,0,28.0,2.0,1690.0,156,157625.0
201905,01077,"lauderdale, al",377,67.0,134,0,108.0,1.0,2076.0,378,204500.0
201905,01015,"calhoun, al",369,66.0,154,2,64.0,96.0,1658.0,463,132925.0
201905,01021,"chilton, al",140,74.0,46,0,20.0,39.0,1750.0,177,192900.0
201905,01101,"montgomery, al",1035,61.0,336,2,254.0,285.0,2162.0,1319,209950.0
201905,01031,"coffee, al",324,68.0,94,2,82.0,69.0,1967.0,385,178500.0
201905,01027,"clay, al",40,129.0,4,0,4.0,5.0,1681.0,44,185000.0
201905,01113,"russell, al",190,69.0,82,2,26.0,2.0,1676.0,191,144900.0
201905,01115,"st. clair, al",346,60.0,150,28,66.0,155.0,1949.0,500,243450.0
201905,01091,"marengo, al",58,113.0,12,0,8.0,1.0,2047.0,58,142700.0
201904,01045,"dale, al",192,98.0,72,0,24.0,31.0,1750.0,218,135850.0
201904,01027,"clay, al",38,137.0,4,0,6.0,4.0,1708.0,41,178375.0
201904,01085,"lowndes, al",28,50.0,14,0,0.0,4.0,2472.0,32,174504.0
201904,01113,"russell, al",203,67.0,94,0,28.0,1.0,1738.0,205,147912.0
201904,01007,"bibb, al",25,53.0,4,0,4.0,3.0,1935.0,27,159950.0
201904,01015,"calhoun, al",361,82.0,146,0,58.0,89.0,1643.0,449,127475.0
201904,01123,"tallapoosa, al",365,75.0,86,0,56.0,6.0,1949.0,371,310647.0
201904,01009,"blount, al",148,66.0,62,0,42.0,60.0,1854.0,206,204950.0
201904,01013,"butler, al",59,90.0,12,0,6.0,6.0,1756.0,64,127000.0
201904,01043,"cullman, al",523,77.0,150,12,80.0,60.0,2063.0,581,215000.0
201904,01005,"barbour, al",136,97.0,40,0,16.0,27.0,2328.0,162,187579.0
201904,01115,"st. clair, al",352,66.0,158,10,66.0,154.0,1915.0,503,240150.0
201904,01073,"jefferson, al",2039,50.0,1174,110,598.0,948.0,1769.0,2993,233696.0
201904,01019,"cherokee, al",161,91.0,38,0,12.0,4.0,1895.0,165,237896.0
201904,01117,"shelby, al",1032,58.0,510,42,230.0,416.0,2489.0,1436,346500.0
201904,01103,"morgan, al",315,64.0,158,8,64.0,3.0,2169.0,317,191700.0
201904,01025,"clarke, al",48,149.0,8,0,4.0,2.0,2202.0,50,188986.0
201904,01055,"etowah, al",403,86.0,116,0,68.0,11.0,2000.0,415,164900.0
201904,01089,"madison, al",1195,52.0,778,62,324.0,2.0,2590.0,1197,268648.0
201904,01017,"chambers, al",87,73.0,28,0,20.0,16.0,1651.0,102,89900.0
201904,01001,"autauga, al",195,45.0,84,0,40.0,122.0,2205.0,312,224900.0
201904,01039,"covington, al",224,83.0,46,0,22.0,1.0,1796.0,225,159975.0
201904,01125,"tuscaloosa, al",772,60.0,334,8,168.0,18.0,1793.0,790,239075.0
201904,01065,"hale, al",16,48.0,14,0,2.0,1.0,1646.0,17,159992.0
201904,01077,"lauderdale, al",395,72.0,138,0,84.0,1.0,2056.0,397,189900.0
201904,01101,"montgomery, al",1106,66.0,402,20,212.0,288.0,2150.0,1397,203250.0
201904,01111,"randolph, al",165,71.0,34,0,16.0,20.0,2013.0,184,333811.0
201904,01127,"walker, al",209,77.0,44,0,36.0,9.0,1808.0,215,139054.0
201904,01047,"dallas, al",178,96.0,18,0,20.0,9.0,1862.0,187,106429.0
201904,01021,"chilton, al",142,90.0,38,0,28.0,36.0,1750.0,178,192150.0
201904,01051,"elmore, al",401,71.0,124,2,94.0,122.0,2389.0,525,256900.0
201904,01095,"marshall, al",363,73.0,136,2,84.0,1.0,2296.0,364,229993.0
201904,01075,"lamar, al",23,82.0,4,0,0.0,1.0,1686.0,24,79925.0
201904,01109,"pike, al",153,72.0,36,0,18.0,3.0,1664.0,155,157625.0
201904,01029,"cleburne, al",29,85.0,10,0,8.0,15.0,2226.0,42,241400.0
201904,01081,"lee, al",839,56.0,358,6,148.0,11.0,2393.0,849,298000.0
201904,01133,"winston, al",194,76.0,30,0,16.0,2.0,1975.0,196,294900.0
201904,01069,"houston, al",459,62.0,192,0,94.0,25.0,2131.0,482,186275.0
201904,01035,"conecuh, al",26,102.0,2,0,12.0,1.0,1655.0,27,117450.0
201904,01049,"dekalb, al",184,81.0,54,0,30.0,2.0,1955.0,184,172400.0
201904,01131,"wilcox, al",29,92.0,4,0,0.0,4.0,1883.0,33,164700.0
201904,01061,"geneva, al",55,72.0,10,0,8.0,6.0,1826.0,60,120975.0
201904,01031,"coffee, al",331,80.0,130,4,58.0,67.0,1972.0,391,176404.0
201904,01067,"henry, al",123,94.0,38,0,12.0,11.0,1880.0,134,208700.0
201904,01083,"limestone, al",360,53.0,220,22,92.0,2.0,2428.0,362,271079.0
201904,01003,"baldwin, al",2811,68.0,866,68,542.0,1.0,1954.0,2811,334625.0
201904,01121,"talladega, al",263,81.0,64,0,52.0,59.0,1873.0,325,164600.0
201904,01033,"colbert, al",328,81.0,110,0,68.0,0.0,2000.0,328,169900.0
201904,01087,"macon, al",27,117.0,4,0,4.0,4.0,1595.0,31,55138.0
201904,01041,"crenshaw, al",39,117.0,2,0,2.0,1.0,1872.0,39,114642.0
201903,01109,"pike, al",146,94.0,28,0,12.0,2.0,1678.0,148,153264.0
201903,01027,"clay, al",36,122.0,8,0,4.0,2.0,1708.0,38,171750.0
201903,01013,"butler, al",62,93.0,16,0,4.0,3.0,1752.0,65,121571.0
201903,01033,"colbert, al",325,87.0,72,4,64.0,1.0,1997.0,326,165643.0
201903,01017,"chambers, al",88,95.0,20,0,12.0,19.0,1644.0,107,92786.0
201903,01061,"geneva, al",54,92.0,12,0,8.0,5.0,1778.0,59,115000.0
201903,01067,"henry, al",125,113.0,28,0,4.0,10.0,1903.0,135,203450.0
201903,01009,"blount, al",152,74.0,72,4,48.0,57.0,1816.0,208,196329.0
201903,01131,"wilcox, al",28,131.0,4,0,4.0,3.0,1883.0,31,167443.0
201903,01121,"talladega, al",267,96.0,48,4,48.0,51.0,1828.0,317,161214.0
201903,01089,"madison, al",1255,72.0,708,68,324.0,2.0,2583.0,1257,266243.0
201903,01035,"conecuh, al",27,122.0,12,0,8.0,1.0,1700.0,28,144564.0
201903,01015,"calhoun, al",372,94.0,128,4,64.0,77.0,1650.0,449,122593.0
201903,01085,"lowndes, al",24,83.0,16,0,0.0,4.0,2414.0,28,168529.0
201903,01031,"coffee, al",335,90.0,108,0,48.0,54.0,1939.0,385,177429.0
201903,01029,"cleburne, al",28,108.0,4,0,4.0,9.0,2113.0,37,193329.0
201903,01051,"elmore, al",396,78.0,112,0,84.0,103.0,2338.0,499,244614.0
201903,01125,"tuscaloosa, al",788,73.0,308,8,140.0,16.0,1746.0,803,227764.0
201903,01115,"st. clair, al",353,69.0,116,20,88.0,136.0,1864.0,489,233814.0
201903,01127,"walker, al",225,89.0,40,0,36.0,8.0,1788.0,231,138829.0
201903,01005,"barbour, al",134,132.0,32,0,12.0,21.0,2370.0,154,188829.0
201903,01021,"chilton, al",143,115.0,32,4,20.0,32.0,1760.0,173,190029.0
201903,01123,"tallapoosa, al",343,77.0,88,0,36.0,3.0,1920.0,346,302043.0
201903,01043,"cullman, al",508,93.0,132,12,80.0,31.0,2018.0,538,214681.0
201903,01081,"lee, al",808,62.0,336,36,112.0,14.0,2381.0,821,291400.0
201903,01073,"jefferson, al",2010,52.0,996,96,608.0,839.0,1750.0,2846,219583.0
201903,01095,"marshall, al",352,92.0,128,0,76.0,1.0,2296.0,353,229943.0
201903,01001,"autauga, al",194,52.0,68,0,32.0,102.0,2126.0,296,217043.0
201903,01087,"macon, al",33,103.0,8,0,0.0,3.0,1594.0,37,55138.0
201903,01113,"russell, al",212,76.0,68,0,24.0,1.0,1786.0,213,147367.0
201903,01069,"houston, al",476,75.0,168,0,96.0,24.0,2095.0,498,186550.0
201903,01007,"bibb, al",23,52.0,12,0,4.0,2.0,1726.0,25,165100.0
201903,01047,"dallas, al",184,136.0,24,0,16.0,5.0,1869.0,189,102429.0
201903,01117,"shelby, al",1030,69.0,420,40,324.0,364.0,2489.0,1394,342086.0
201903,01045,"dale, al",210,104.0,44,4,20.0,24.0,1678.0,230,125971.0
201903,01025,"clarke, al",47,141.0,16,0,4.0,2.0,2213.0,49,184386.0
201903,01083,"limestone, al",383,65.0,172,32,84.0,4.0,2389.0,387,260629.0
201903,01103,"morgan, al",342,74.0,144,4,60.0,1.0,2164.0,343,189740.0
201903,01055,"etowah, al",422,98.0,108,0,60.0,12.0,1942.0,431,155757.0
201903,01111,"randolph, al",157,111.0,20,0,8.0,13.0,1973.0,170,315836.0
201903,01019,"cherokee, al",144,112.0,28,0,12.0,2.0,1852.0,147,233171.0
201903,01065,"hale, al",17,81.0,8,0,4.0,1.0,1642.0,18,159942.0
201903,01039,"covington, al",223,99.0,48,4,28.0,1.0,1906.0,224,154736.0
201903,01003,"baldwin, al",2744,79.0,840,84,464.0,1.0,1941.0,2745,331250.0
201903,01101,"montgomery, al",1066,73.0,332,16,204.0,267.0,2081.0,1332,187500.0
201902,01031,"coffee, al",345,100.0,78,2,46.0,49.0,1925.0,389,178500.0
201902,01043,"cullman, al",502,104.0,118,0,74.0,5.0,2000.0,506,204336.0
201902,01055,"etowah, al",438,106.0,114,0,56.0,7.0,1885.0,445,149675.0
201902,01035,"conecuh, al",24,137.0,6,0,0.0,1.0,1904.0,24,166175.0
201902,01021,"chilton, al",146,125.0,38,0,22.0,29.0,1761.0,173,184450.0
201902,01115,"st. clair, al",368,76.0,164,20,104.0,112.0,1837.0,482,231450.0
201902,01077,"lauderdale, al",415,103.0,114,0,80.0,1.0,2047.0,415,181425.0
201902,01067,"henry, al",127,123.0,16,0,12.0,11.0,1900.0,137,192125.0
201902,01089,"madison, al",1291,88.0,606,82,284.0,2.0,2562.0,1293,262394.0
201902,01111,"randolph, al",157,138.0,30,0,8.0,6.0,1947.0,164,298000.0
201902,01131,"wilcox, al",31,167.0,8,0,0.0,3.0,1905.0,33,163875.0
201902,01017,"chambers, al",92,111.0,24,0,10.0,22.0,1627.0,113,91950.0
201902,01045,"dale, al",232,102.0,54,2,40.0,21.0,1618.0,249,119675.0
201902,01109,"pike, al",141,110.0,24,0,6.0,2.0,1661.0,143,147350.0
201902,01015,"calhoun, al",395,104.0,100,8,104.0,62.0,1638.0,460,119900.0
201902,01113,"russell, al",235,76.0,66,0,22.0,1.0,1820.0,235,146445.0
201902,01029,"cleburne, al",28,120.0,8,0,6.0,5.0,1931.0,33,167400.0
201902,01033,"colbert, al",327,93.0,68,2,58.0,2.0,1994.0,328,164725.0
201902,01007,"bibb, al",21,62.0,6,0,4.0,3.0,1587.0,24,158325.0
201902,01009,"blount, al",159,96.0,56,4,44.0,41.0,1800.0,201,187450.0
201902,01081,"lee, al",773,77.0,338,14,90.0,15.0,2360.0,787,285300.0
201902,01103,"morgan, al",375,91.0,154,0,62.0,1.0,2160.0,376,189310.0
201902,01095,"marshall, al",346,107.0,76,0,60.0,1.0,2267.0,347,229900.0
201902,01117,"shelby, al",1033,80.0,402,70,318.0,322.0,2501.0,1365,335948.0
201902,01061,"geneva, al",59,102.0,18,0,10.0,5.0,1808.0,62,115000.0
201902,01005,"barbour, al",135,146.0,22,0,10.0,16.0,2279.0,152,181725.0
201902,01083,"limestone, al",421,76.0,218,36,84.0,4.0,2331.0,424,248988.0
201902,01123,"tallapoosa, al",313,92.0,98,0,34.0,3.0,1886.0,317,304700.0
201902,01051,"elmore, al",396,88.0,126,2,70.0,82.0,2282.0,478,229950.0
201902,01101,"montgomery, al",1065,88.0,326,6,194.0,228.0,2022.0,1289,175575.0
201902,01001,"autauga, al",199,62.0,100,0,36.0,78.0,2087.0,278,204700.0
201902,01025,"clarke, al",45,134.0,16,0,4.0,1.0,2226.0,46,175875.0
201902,01121,"talladega, al",276,107.0,70,6,50.0,36.0,1800.0,311,156675.0
201902,01013,"butler, al",63,118.0,14,0,2.0,3.0,1708.0,66,118000.0
201902,01039,"covington, al",222,114.0,58,0,30.0,1.0,2010.0,223,149250.0
201902,01003,"baldwin, al",2670,91.0,832,78,486.0,1.0,1922.0,2671,327000.0
201902,01065,"hale, al",19,102.0,0,0,6.0,1.0,1720.0,20,159900.0
201902,01087,"macon, al",37,92.0,6,0,4.0,3.0,1599.0,40,55176.0
201902,01041,"crenshaw, al",41,118.0,8,0,4.0,1.0,1742.0,42,87450.0
201902,01125,"tuscaloosa, al",811,84.0,294,10,110.0,16.0,1714.0,825,214900.0
201902,01069,"houston, al",505,91.0,132,6,98.0,19.0,2069.0,522,184750.0
201902,01073,"jefferson, al",1997,67.0,978,86,576.0,726.0,1703.0,2721,198623.0
201902,01047,"dallas, al",187,168.0,28,0,24.0,4.0,1879.0,190,98000.0
201902,01085,"lowndes, al",23,124.0,4,0,2.0,2.0,1930.0,25,155000.0
201902,01127,"walker, al",232,108.0,72,0,36.0,9.0,1800.0,238,139900.0
201902,01019,"cherokee, al",135,130.0,30,0,16.0,2.0,1685.0,137,218175.0
201902,01037,"coosa, al",47,115.0,8,0,4.0,2.0,1950.0,49,265475.0
201902,01027,"clay, al",36,93.0,8,0,2.0,1.0,1735.0,37,165125.0
201901,01123,"tallapoosa, al",282,126.0,94,0,18.0,1.0,1789.0,283,299900.0
201901,01005,"barbour, al",140,134.0,16,0,16.0,15.0,2228.0,154,185700.0
201901,01009,"blount, al",164,100.0,40,0,32.0,23.0,1828.0,187,184175.0
201901,01085,"lowndes, al",23,120.0,4,0,2.0,2.0,1832.0,25,161000.0
201901,01021,"chilton, al",153,122.0,22,0,24.0,20.0,1763.0,174,174900.0
201901,01031,"coffee, al",343,110.0,80,2,58.0,37.0,1961.0,377,179300.0
201901,01055,"etowah, al",449,113.0,86,0,64.0,4.0,1891.0,452,149900.0
201901,01045,"dale, al",242,101.0,44,0,34.0,19.0,1612.0,255,119225.0
201901,01041,"crenshaw, al",39,142.0,10,0,4.0,1.0,1875.0,40,85000.0
201901,01033,"colbert, al",311,101.0,74,0,64.0,1.0,2003.0,312,164975.0
201901,01043,"cullman, al",502,110.0,92,4,64.0,4.0,1963.0,506,195475.0
201901,01001,"autauga, al",195,73.0,70,0,44.0,69.0,2009.0,266,193250.0
201901,01067,"henry, al",125,130.0,24,0,16.0,11.0,1902.0,136,188500.0
201901,01125,"tuscaloosa, al",805,94.0,280,10,100.0,13.0,1733.0,818,214900.0
201901,01103,"morgan, al",389,94.0,128,8,86.0,1.0,2133.0,390,186000.0
201901,01081,"lee, al",746,89.0,294,22,106.0,5.0,2361.0,752,284950.0
201901,01017,"chambers, al",103,131.0,18,0,14.0,15.0,1668.0,116,90000.0
201901,01061,"geneva, al",58,115.0,20,0,6.0,4.0,1798.0,61,116250.0
201901,01095,"marshall, al",364,99.0,92,0,56.0,1.0,2213.0,365,219500.0
201901,01013,"butler, al",61,126.0,10,0,6.0,3.0,1708.0,63,119000.0
201901,01115,"st. clair, al",372,104.0,124,20,78.0,97.0,1829.0,468,229725.0
201901,01089,"madison, al",1353,92.0,518,110,264.0,1.0,2542.0,1354,259850.0
201901,01131,"wilcox, al",29,185.0,2,0,2.0,2.0,2020.0,31,149000.0
201901,01109,"pike, al",141,107.0,28,2,10.0,2.0,1661.0,143,142450.0
201901,01073,"jefferson, al",2050,78.0,884,66,632.0,513.0,1683.0,2587,189900.0
201901,01027,"clay, al",39,117.0,4,0,2.0,3.0,2009.0,42,162975.0
201901,01121,"talladega, al",269,102.0,58,0,52.0,36.0,1809.0,304,149925.0
201901,01015,"calhoun, al",426,108.0,94,2,70.0,53.0,1624.0,482,119600.0
201901,01019,"cherokee, al",141,138.0,18,0,12.0,2.0,1684.0,143,225000.0
201901,01025,"clarke, al",51,133.0,6,0,6.0,1.0,2310.0,52,161275.0
201901,01101,"montgomery, al",1059,102.0,306,12,152.0,180.0,1987.0,1237,174625.0
201901,01029,"cleburne, al",32,102.0,4,0,8.0,6.0,2073.0,38,164900.0
201901,01037,"coosa, al",45,139.0,18,0,6.0,3.0,1895.0,48,255500.0
201901,01047,"dallas, al",177,174.0,24,0,18.0,3.0,1858.0,179,91250.0
201901,01111,"randolph, al",159,128.0,20,0,6.0,6.0,1990.0,165,299000.0
201901,01039,"covington, al",207,124.0,50,0,22.0,1.0,2000.0,208,149000.0
201901,01069,"houston, al",523,98.0,150,2,84.0,13.0,2034.0,536,180350.0
201901,01049,"dekalb, al",191,108.0,46,0,24.0,1.0,1806.0,192,159900.0
201901,01127,"walker, al",217,128.0,32,2,28.0,5.0,1823.0,222,138750.0
201901,01113,"russell, al",250,74.0,58,4,28.0,1.0,1797.0,251,147000.0
201901,01007,"bibb, al",24,70.0,4,0,6.0,3.0,1570.0,26,149900.0
201901,01105,"perry, al",13,82.0,0,0,0.0,1.0,2407.0,14,117950.0
201901,01051,"elmore, al",377,102.0,118,0,46.0,82.0,2282.0,457,225000.0
201901,01117,"shelby, al",1043,87.0,354,52,268.0,229.0,2430.0,1274,319900.0
201901,01083,"limestone, al",429,90.0,136,48,74.0,1.0,2316.0,430,245225.0
201901,01133,"winston, al",204,114.0,22,0,22.0,1.0,1890.0,205,259000.0
201901,01087,"macon, al",41,112.0,4,0,6.0,3.0,1627.0,44,67875.0
201901,01003,"baldwin, al",2593,96.0,802,62,540.0,1.0,1931.0,2594,325253.0
201812,01037,"coosa, al",48,142.0,4,0,0.0,4.0,1707.0,53,263450.0
201812,01055,"etowah, al",473,101.0,52,0,56.0,2.0,1900.0,476,156700.0
201812,01017,"chambers, al",110,116.0,20,0,20.0,15.0,1574.0,118,81200.0
201812,01043,"cullman, al",521,99.0,64,0,36.0,5.0,1987.0,524,196000.0
201812,01007,"bibb, al",23,78.0,4,0,0.0,2.0,1550.0,25,134900.0
201812,01085,"lowndes, al",21,126.0,4,0,4.0,2.0,1864.0,23,175950.0
201812,01039,"covington, al",226,118.0,44,0,16.0,1.0,2066.0,227,144900.0
201812,01087,"macon, al",43,126.0,8,0,8.0,2.0,1695.0,45,83750.0
201812,01019,"cherokee, al",154,118.0,16,0,12.0,1.0,1706.0,155,219000.0
201812,01049,"dekalb, al",213,107.0,36,0,16.0,1.0,1850.0,213,159900.0
201812,01033,"colbert, al",323,102.0,72,0,44.0,1.0,2000.0,324,166000.0
201812,01003,"baldwin, al",2647,93.0,508,44,436.0,1.0,1931.0,2648,329000.0
201812,01045,"dale, al",243,89.0,36,0,28.0,15.0,1659.0,257,119900.0
201812,01083,"limestone, al",476,92.0,116,24,100.0,1.0,2335.0,477,249000.0
201812,01015,"calhoun, al",439,108.0,92,8,80.0,50.0,1649.0,486,125000.0
201812,01101,"montgomery, al",1138,95.0,208,4,120.0,174.0,1989.0,1311,175000.0
201812,01125,"tuscaloosa, al",827,88.0,208,4,92.0,11.0,1728.0,839,212452.0
201812,01095,"marshall, al",347,99.0,80,0,40.0,1.0,2298.0,347,224900.0
201812,01105,"perry, al",17,38.0,0,0,4.0,1.0,2358.0,18,116000.0
201812,01021,"chilton, al",170,109.0,28,4,20.0,22.0,1700.0,191,169450.0
201812,01113,"russell, al",259,77.0,96,4,40.0,1.0,1788.0,260,145000.0
201812,01077,"lauderdale, al",459,87.0,64,0,52.0,1.0,2042.0,460,179925.0
201812,01009,"blount, al",169,81.0,24,4,28.0,32.0,1823.0,198,185900.0
201812,01025,"clarke, al",63,102.0,4,0,4.0,1.0,2131.0,64,144950.0
201812,01121,"talladega, al",271,93.0,44,0,36.0,34.0,1874.0,305,149900.0
